Pincode,City,State,is_oda,Zone
415508,Vaduj,Maharashtra,ODA,Mah2
629703,Nagercoil,Tamil Nadu,No,South2
713144,Panagarh,West Bengal,ODA,
425402,Amalner,Maharashtra,ODA,Mah2
721450,Contai,West Bengal,ODA,
721423,Contai,West Bengal,ODA,
767018,Birmaharajpur,Odisha,No,East2
245208,Siyana,Uttar Pradesh,ODA,North2
723126,Para,West Bengal,ODA,
362231,Keshod,Gujarat,ODA,Guj2
362245,Keshod,Gujarat,ODA,Guj2
734421,Siliguri,West Bengal,No,
141415,Khanna,Punjab,No,North2
263642,Bageshwar,Uttarakhand,ODA,North2
508277,Mothkur,Telangana,ODA,
731102,Suri,West Bengal,ODA,
208006,Kanpur,Uttar Pradesh,No,North2
522233,Chilakaluripet,Andhra Pradesh,No,South2
826001,Dhanbad,Jharkhand,No,East2
361280,Jamnagar,Gujarat,ODA,Guj2
781038,Guwahati,Assam,No,NE
277304,Ballia,Uttar Pradesh,No,North2
614701,Pattukkottai,Tamil Nadu,ODA,South2
614738,Pattukkottai,Tamil Nadu,ODA,South2
826003,Dhanbad,Jharkhand,No,East2
713369,Rupnarayanpur,West Bengal,No,
828121,Dhanbad,Jharkhand,No,East2
752056,Khurdha,Odisha,ODA,East2
835201,Kolebira,Jharkhand,No,East2
794109,Lakhipur,Meghalaya,No,NE
532220,Palasa,Andhra Pradesh,No,South2
828128,Dhanbad,Jharkhand,No,East2
175022,Mandi,Himachal Pradesh,ODA,
503174,Nizamabad,Telangana,No,
560041,Bangalore,Karnataka,No,South1
574164,Mangalore,Karnataka,ODA,
603308,Chengalpattu,Tamil Nadu,No,South2
742406,Domkal,West Bengal,ODA,
225126,Haidargarh,Uttar Pradesh,ODA,North2
801301,Hilsa,Bihar,ODA,East2
560108,Bangalore,Karnataka,No,South1
641109,Coimbatore,Tamil Nadu,No,South2
518018,Kurnool,Andhra Pradesh,ODA,South2
560109,Bangalore,Karnataka,No,South1
470003,Sagar,Madhya Pradesh,No,Central2
574166,Mangalore,Karnataka,No,
574199,Mangalore,Karnataka,No,
831019,Jamshedpur,Jharkhand,No,East2
757036,Raruan,Odisha,No,East2
503002,Nizamabad,Telangana,No,
575008,Mangalore,Karnataka,No,
575159,Mangalore,Karnataka,No,
783381,Bongaigaon,Assam,No,NE
574145,Mangalore,Karnataka,No,
641015,Coimbatore,Tamil Nadu,No,South2
262726,Lakhimpur,Uttar Pradesh,ODA,North2
743701,Bongaon,West Bengal,ODA,
756164,Bhadrak,Odisha,ODA,East2
845426,Chakia,Bihar,ODA,East2
756126,Bhadrak,Odisha,ODA,East2
470880,Tendukheda,Madhya Pradesh,No,Central2
713404,Jamalpur,West Bengal,ODA,
362220,Keshod,Gujarat,ODA,Guj2
508004,Nalgonda,Telangana,No,
283119,Kheragarh,Uttar Pradesh,ODA,North2
487118,Narsinghpur,Madhya Pradesh,ODA,Central2
786182,Margherita,Assam,ODA,NE
152127,Abohar,Punjab,ODA,North2
462045,Bhopal,Madhya Pradesh,No,Central1
621711,Thirukkattupalli,Tamil Nadu,ODA,South2
124101,Jhajjar,Haryana,ODA,North2
410401,Lonavala,Maharashtra,ODA,Mah2
802216,Malyabag,Bihar,ODA,East2
515621,Kambadur,Andhra Pradesh,No,South2
622404,Pudukkottai,Tamil Nadu,No,South2
635710,Tiruppattur,Tamil Nadu,ODA,South2
847403,Jhanjharpur,Bihar,ODA,East2
521202,Nuzvid,Andhra Pradesh,ODA,South2
202129,Aligarh,Uttar Pradesh,ODA,North2
752105,Pipili,Odisha,ODA,East2
757039,Raruan,Odisha,No,East2
325202,Baran,Rajasthan,ODA,North2
636118,Mettala,Tamil Nadu,No,South2
825411,hazaribagh,Jharkhand,No,East2
301420,Gurgaon,Rajasthan,ODA,North1
742305,Domkal,West Bengal,ODA,
560029,Bangalore,Karnataka,No,South1
560069,Bangalore,Karnataka,No,South1
722183,Bankura,West Bengal,No,
670694,Thalassery,Kerala,No,Kerala
641046,Coimbatore,Tamil Nadu,No,South2
831012,Jamshedpur,Jharkhand,No,East2
560062,Bangalore,Karnataka,No,South1
574189,Mangalore,Karnataka,No,
743429,Basirhat,West Bengal,ODA,
143108,Amritsar,Punjab,No,North2
522659,Vinukonda,Andhra Pradesh,ODA,South2
361330,Dwarka,Gujarat,ODA,Guj2
160015,Chandigarh,Chandigarh,No,
723161,Raghunathpur,West Bengal,ODA,
821306,Sasaram,Bihar,No,East2
312208,Chittaurgarh,Rajasthan,ODA,North2
364260,Sihor,Gujarat,ODA,Guj2
416806,Devgad,Maharashtra,No,Mah2
721428,RamnagarWB,West Bengal,ODA,
825102,Phusro,Jharkhand,ODA,East2
743145,Kalyani,West Bengal,No,
325209,Baran,Rajasthan,ODA,North2
635106,Krishnagiri,Tamil Nadu,No,South2
522402,Narasaraopet,Andhra Pradesh,No,South2
624054,Dindigul,Tamil Nadu,No,South2
752024,Tangi,Odisha,ODA,East2
228132,Lambhua,Uttar Pradesh,ODA,North2
624209,Vadipatti,Tamil Nadu,ODA,South2
624220,Vadipatti,Tamil Nadu,ODA,South2
843311,Runnisaidpur,Bihar,No,East2
209726,Kannauj,Uttar Pradesh,No,North2
686023,Kottayam,Kerala,ODA,Kerala
441909,Tumsar,Maharashtra,No,Mah2
734222,Tista Bazar,West Bengal,No,
762100,G. Udayagiri,Odisha,No,East2
627151,Tirunelveli,Tamil Nadu,No,South2
783348,Bilasipara,Assam,ODA,NE
228118,Sultanpur,Uttar Pradesh,No,North2
562114,Hoskote,Karnataka,No,
841302,Chhapra,Bihar,No,East2
403111,Goa,Goa,No,Goa
285130,Jalaun,Uttar Pradesh,ODA,North2
605051,Vellore,Tamil Nadu,ODA,South2
591113,Belgaum,Karnataka,No,
686010,Kottayam,Kerala,No,Kerala
768006,Sambalpur,Odisha,No,East2
843328,Runnisaidpur,Bihar,ODA,East2
621307,Manapparai,Tamil Nadu,ODA,South2
695010,Thiruvananthapuram,Kerala,No,Kerala
301031,Alwar,Rajasthan,ODA,North2
400102,Mumbai,Maharashtra,No,Mah1
441802,Sakoli,Maharashtra,ODA,Mah2
466118,Ashta,Madhya Pradesh,ODA,Central2
562122,Hoskote,Karnataka,ODA,
590013,Belgaum,Karnataka,No,
627357,Tirunelveli,Tamil Nadu,No,South2
624003,Dindigul,Tamil Nadu,No,South2
148017,Dhuri,Punjab,No,North2
821307,Sasaram,Bihar,ODA,East2
312002,Chittaurgarh,Rajasthan,ODA,North2
802222,Piro,Bihar,ODA,East2
388320,Anand,Gujarat,No,Guj2
686545,Kottayam,Kerala,No,Kerala
686587,Kottayam,Kerala,No,Kerala
686601,Kottayam,Kerala,No,Kerala
133201,Ambala,Haryana,ODA,North2
853201,Naugachia,Bihar,No,East2
591234,Ugar,Karnataka,ODA,
403701,Goa,Goa,No,Goa
441106,Ramtek,Maharashtra,ODA,Mah2
688002,Alappuzha,Kerala,No,Kerala
203401,Siyana,Uttar Pradesh,ODA,North2
421601,Asangaon,Maharashtra,ODA,Mah2
591146,Belgaum,Karnataka,ODA,
624307,Dindigul,Tamil Nadu,No,South2
400058,Mumbai,Maharashtra,No,Mah1
841214,Chhapra,Bihar,No,East2
143505,Batala,Punjab,No,North2
151204,Kotkapura,Punjab,No,North2
581314,Karwar,Karnataka,No,
721168,Panskura,West Bengal,ODA,
143516,Batala,Punjab,No,North2
721647,Panskura,West Bengal,ODA,
721136,Panskura,West Bengal,ODA,
621115,Perambalur,Tamil Nadu,ODA,South2
225406,Dariyabad,Uttar Pradesh,No,North2
209602,Farrukhabad,Uttar Pradesh,ODA,North2
272123,Basti,Uttar Pradesh,No,North2
388310,Anand,Gujarat,No,Guj2
306115,Falna,Rajasthan,No,North2
609502,Mayiladuthurai,Tamil Nadu,No,South2
785640,Sivasagar,Assam,No,NE
785660,Sivasagar,Assam,No,NE
827010,Bokaro,Jharkhand,No,East2
204212,Sikandra Rao,Uttar Pradesh,ODA,North2
852122,Murliganj,Bihar,ODA,East2
228161,Shahganj,Uttar Pradesh,ODA,North2
422009,Nashik,Maharashtra,No,Mah2
847123,Bharwara,Bihar,No,East2
444101,Akot,Maharashtra,ODA,Mah2
604505,Vandavasi,Tamil Nadu,ODA,South2
416116,Kolhapur,Maharashtra,ODA,Mah2
691537,Kollam,Kerala,ODA,Kerala
757003,Betnoti,Odisha,No,East2
623312,Ramanathapuram,Tamil Nadu,ODA,South2
691500,Kollam,Kerala,ODA,Kerala
457118,Alote,Madhya Pradesh,ODA,Central2
623517,Ramanathapuram,Tamil Nadu,No,South2
473249,Guna,Madhya Pradesh,ODA,Central2
691604,Kollam,Kerala,ODA,Kerala
843332,Sonbarsa,Bihar,ODA,East2
695310,Kollam,Kerala,No,Kerala
754071,Cuttack,Odisha,ODA,East2
110036,Delhi,Delhi,No,North1
283206,Firozabad,Uttar Pradesh,No,North2
614624,Peravurani,Tamil Nadu,ODA,South2
721148,Bagnan,West Bengal,ODA,
110056,Delhi,Delhi,No,North1
600010,Chennai,Tamil Nadu,No,South2
600079,Chennai,Tamil Nadu,No,South2
673104,Vadakara,Kerala,No,Kerala
229402,Unchahar,Uttar Pradesh,ODA,North2
400017,Mumbai,Maharashtra,No,Mah1
686661,Muvattupuzha,Kerala,ODA,Kerala
517645,Srikalahasti,Andhra Pradesh,ODA,South2
680002,Thrissur,Kerala,No,Kerala
700123,Kolkata,West Bengal,No,East1
700121,Kolkata,West Bengal,No,East1
823003,Gaya,Bihar,No,East2
261207,Laharpur,Uttar Pradesh,ODA,North2
678501,Palakkad,Kerala,No,Kerala
229408,Unchahar,Uttar Pradesh,ODA,North2
400114,Mumbai,Maharashtra,No,Mah1
600013,Chennai,Tamil Nadu,No,South2
600006,Chennai,Tamil Nadu,No,South2
307801,Sirohi,Rajasthan,ODA,North2
600062,Chennai,Tamil Nadu,No,South2
673543,Vadakara,Kerala,ODA,Kerala
680310,Thrissur,Kerala,No,Kerala
507003,Khammam,Telangana,No,
600009,Chennai,Tamil Nadu,No,South2
743268,Kolkata,West Bengal,ODA,East1
303327,Bandikui,Rajasthan,ODA,North2
400001,Mumbai,Maharashtra,No,Mah1
600007,Chennai,Tamil Nadu,No,South2
680568,Thrissur,Kerala,ODA,Kerala
123029,Mahendragarh-HR,Haryana,ODA,North2
328029,Rajakhera,Rajasthan,No,North2
581316,Karwar,Karnataka,No,
721302,Kharagpur,West Bengal,ODA,
800024,Patna,Bihar,No,East1
852115,Udakishanganj,Bihar,ODA,East2
262410,Pilibhit,Uttar Pradesh,No,North2
413713,Loni,Maharashtra,ODA,Mah2
507002,Khammam,Telangana,No,
683565,Aluva,Kerala,ODA,Kerala
743398,Kolkata,West Bengal,No,East1
680014,Thrissur,Kerala,No,Kerala
731132,Rampurhat,West Bengal,ODA,
176215,Dharamshala,Himachal Pradesh,No,
607804,Neyveli,Tamil Nadu,No,South2
800010,Patna,Bihar,No,East1
185153,Sunderbani,Jammu and Kashmir,No,
321029,Bayana,Rajasthan,ODA,North2
517002,Chittoor,Andhra Pradesh,No,South2
854336,Birpur,Bihar,ODA,East2
400066,Mumbai,Maharashtra,No,Mah1
583223,Hospet,Karnataka,ODA,
624714,Dindigul,Tamil Nadu,No,South2
678103,Palakkad,Kerala,No,Kerala
148023,Malerkotla,Punjab,No,North2
136119,Kurukshetra,Haryana,No,North2
765015,Tikiri,Odisha,No,East2
799210,Agartala,Tripura,No,NE
341303,Didwana,Rajasthan,ODA,North2
752079,Nayagarh,Odisha,ODA,East2
416010,Kolhapur,Maharashtra,No,Mah2
635205,Dharmapuri,Tamil Nadu,ODA,South2
690539,Kollam,Kerala,ODA,Kerala
691524,Adoor,Kerala,No,Kerala
394140,Bardoli,Gujarat,ODA,Guj2
625512,Theni,Tamil Nadu,No,South2
691506,Kollam,Kerala,ODA,Kerala
502281,Pregnapur,Telangana,ODA,
712614,Arambag,West Bengal,ODA,
847428,Bharwara,Bihar,No,East2
151401,Bathinda,Punjab,ODA,North2
517126,Pakala,Andhra Pradesh,ODA,South2
416623,Devgad,Maharashtra,No,Mah2
742185,Raghunathganj,West Bengal,ODA,
423203,Malegaon,Maharashtra,ODA,Mah2
600022,Chennai,Tamil Nadu,No,South2
411026,Pune,Maharashtra,No,Mah1
585104,Gulbarga,Karnataka,ODA,
521003,Machilipatnam,Andhra Pradesh,ODA,South2
533256,Draksharamam,Andhra Pradesh,ODA,South2
685537,Kumily,Kerala,ODA,Kerala
207403,Etah,Uttar Pradesh,ODA,North2
600121,Sriperumbudur,Tamil Nadu,No,South2
577553,Jagaluru,Karnataka,ODA,
690544,Kollam,Kerala,ODA,Kerala
691512,Kollam,Kerala,No,Kerala
764063,Nabarangapur,Odisha,ODA,East2
222001,Jaunpur,Uttar Pradesh,ODA,North2
685502,Kumily,Kerala,ODA,Kerala
142047,Dharamkot,Punjab,ODA,North2
621208,Kulithalai,Tamil Nadu,ODA,South2
382012,Ahmedabad,Gujarat,No,Guj1
416203,Kolhapur,Maharashtra,ODA,Mah2
695547,Thiruvananthapuram,Kerala,No,Kerala
394107,Kadodara,Gujarat,No,Guj2
384276,Unjha,Gujarat,ODA,Guj2
364315,Botad,Gujarat,ODA,Guj2
391745,Vadodara,Gujarat,No,Guj2
670003,Kannur,Kerala,No,Kerala
400603,Thane,Maharashtra,No,Mah2
421305,Greater Thane,Maharashtra,No,Mah2
625217,Madurai,Tamil Nadu,ODA,South2
679102,Shoranur,Kerala,ODA,Kerala
483336,Sihora,Madhya Pradesh,No,Central2
783369,Kokrajhar,Assam,ODA,NE
851217,Begusarai,Bihar,ODA,East2
144631,Begowal,Punjab,No,North2
483225,Sihora,Madhya Pradesh,ODA,Central2
365560,Rajula,Gujarat,ODA,Guj2
502286,Narayankhed,Telangana,ODA,
393151,Rajpipla,Gujarat,ODA,Guj2
625704,Madurai,Tamil Nadu,No,South2
670013,Kannur,Kerala,No,Kerala
625115,Madurai,Tamil Nadu,No,South2
591340,Chikodi,Karnataka,ODA,
754214,Kendrapara,Odisha,ODA,East2
243701,Milak,Uttar Pradesh,ODA,North2
452006,Indore,Madhya Pradesh,No,Central1
522608,Ongole,Andhra Pradesh,ODA,South2
247671,Laksar,Uttarakhand,ODA,North2
370465,Mandvi,Gujarat,No,Guj2
523181,Addanki,Andhra Pradesh,ODA,South2
822102,Daltonganj,Jharkhand,No,East2
741501,Krishnanagar,West Bengal,ODA,
243504,Milak,Uttar Pradesh,ODA,North2
262525,Lohaghat,Uttarakhand,ODA,North2
453551,Ujjain,Madhya Pradesh,ODA,Central2
148033,Patran,Punjab,ODA,North2
670105,Kannur,Kerala,No,Kerala
695105,Attingal,Kerala,ODA,Kerala
421311,Greater Thane,Maharashtra,No,Mah2
455002,Indore,Madhya Pradesh,No,Central1
515305,Madakasira,Andhra Pradesh,ODA,South2
743438,Swarupnagar,West Bengal,ODA,
453771,Indore,Madhya Pradesh,No,Central1
815353,Madhupur,Jharkhand,ODA,East2
110022,Delhi,Delhi,No,North1
302014,Jaipur,Rajasthan,No,North1
609501,Peralam,Tamil Nadu,No,South2
460004,Betul,Madhya Pradesh,ODA,Central2
670141,Kannur,Kerala,ODA,Kerala
133202,Ambala,Haryana,No,North2
673021,Kozhikode,Kerala,No,Kerala
700039,Kolkata,West Bengal,No,East1
825421,Domchanch,Jharkhand,No,East2
389350,Halol,Gujarat,ODA,Guj2
712302,Tarkeshwar,West Bengal,ODA,
302005,Jaipur,Rajasthan,No,North1
441112,Savner,Maharashtra,ODA,Mah2
743515,Kolkata,West Bengal,No,East1
700091,Kolkata,West Bengal,No,East1
741255,Ranaghat,West Bengal,No,
283110,Kirauli,Uttar Pradesh,ODA,North2
743356,Kakdwip,West Bengal,ODA,
587128,Bagalkot,Karnataka,ODA,
643225,Gudalur,Tamil Nadu,No,South2
361120,Jamnagar,Gujarat,No,Guj2
411013,Pune,Maharashtra,No,Mah1
530046,Visakhapatnam,Andhra Pradesh,No,South2
700054,Kolkata,West Bengal,No,East1
389140,Dahod,Gujarat,No,Guj2
440024,Nagpur,Maharashtra,No,Mah2
752012,Puri,Odisha,No,East2
451228,Thikri,Madhya Pradesh,No,Central2
712424,Tarkeshwar,West Bengal,ODA,
533288,Rampachodavaram,Andhra Pradesh,No,South2
530009,Visakhapatnam,Andhra Pradesh,No,South2
612102,Mayiladuthurai,Tamil Nadu,No,South2
225405,Dariyabad,Uttar Pradesh,ODA,North2
394421,Kosamba,Gujarat,ODA,Guj2
591229,Nipani,Karnataka,No,
686013,Kottayam,Kerala,No,Kerala
695561,Thiruvananthapuram,Kerala,No,Kerala
638211,Erode,Tamil Nadu,No,South2
403731,Goa,Goa,No,Goa
627302,Tirunelveli,Tamil Nadu,No,South2
624308,Dindigul,Tamil Nadu,No,South2
522403,Narasaraopet,Andhra Pradesh,No,South2
721125,Jhargram,West Bengal,ODA,
132054,Kurukshetra,Haryana,No,North2
246166,Pauri,Uttarakhand,ODA,North2
628618,Tiruchendur,Tamil Nadu,ODA,South2
691326,Ayoor,Kerala,ODA,Kerala
761106,Digapahandi,Odisha,ODA,East2
282001,Agra,Uttar Pradesh,No,North2
782429,Hojai,Assam,ODA,NE
815315,Giridih,Jharkhand,No,East2
176021,Jawali,Himachal Pradesh,ODA,
721447,Contai,West Bengal,ODA,
485004,Satna,Madhya Pradesh,ODA,Central2
581440,Kumta,Karnataka,No,
759037,Angul,Odisha,No,East2
176096,Sujanpur,Himachal Pradesh,No,
670601,Kannur,Kerala,ODA,Kerala
700017,Kolkata,West Bengal,No,East1
440002,Nagpur,Maharashtra,No,Mah2
503217,Armoor,Telangana,ODA,
722132,Bankura,West Bengal,ODA,
752013,Puri,Odisha,No,East2
144403,Jalandhar,Punjab,No,North2
639117,Karur,Tamil Nadu,No,South2
530023,Visakhapatnam,Andhra Pradesh,No,South2
251307,Muzaffarnagar,Uttar Pradesh,ODA,North2
400051,Mumbai,Maharashtra,No,Mah1
389265,Lunawada,Gujarat,ODA,Guj2
400072,Mumbai,Maharashtra,No,Mah1
444606,Amravati,Maharashtra,No,Mah2
535532,Bobbili,Andhra Pradesh,ODA,South2
630555,Sivaganga,Tamil Nadu,ODA,South2
764043,Jeypore,Odisha,No,East2
382025,Ahmedabad,Gujarat,No,Guj1
799287,Kamalpur,Tripura,No,NE
410206,Mumbai,Maharashtra,No,Mah1
444708,Yavatmal,Maharashtra,ODA,Mah2
630713,Thiruvadanai,Tamil Nadu,ODA,South2
623314,Ramanathapuram,Tamil Nadu,ODA,South2
691002,Kollam,Kerala,No,Kerala
752115,Bhubaneshwar,Odisha,ODA,East2
764069,Nabarangapur,Odisha,ODA,East2
690521,Kollam,Kerala,ODA,Kerala
221401,Bhadohi,Uttar Pradesh,ODA,North2
502279,Pregnapur,Telangana,ODA,
691516,Kollam,Kerala,ODA,Kerala
855107,Kishanganj,Bihar,No,East2
444710,Amravati,Maharashtra,No,Mah2
505212,Manthani,Telangana,ODA,
612303,Kumbakonam,Tamil Nadu,No,South2
741166,Chapra,West Bengal,ODA,
804433,Makhdumpur,Bihar,ODA,East2
754012,Bhubaneshwar,Odisha,No,East2
301020,Neemrana,Rajasthan,ODA,North2
560018,Bangalore,Karnataka,No,South1
261501,Lakhimpur,Uttar Pradesh,ODA,North2
734311,Labha,West Bengal,ODA,
402207,Alibag,Maharashtra,ODA,Mah2
632114,Vellore,Tamil Nadu,No,South2
754239,Aul,Odisha,ODA,East2
209312,Pukhrayan,Uttar Pradesh,ODA,North2
396325,Bilimora,Gujarat,ODA,Guj2
563132,Mulbagal,Karnataka,No,
623712,Muthukulathur,Tamil Nadu,ODA,South2
623707,Paramakudi,Tamil Nadu,ODA,South2
786184,Chabua,Assam,No,NE
788720,Karimganj,Assam,ODA,NE
636202,Mettala,Tamil Nadu,No,South2
382308,Ahmedabad,Gujarat,No,Guj1
506151,Ghanpur,Telangana,ODA,
506002,Warangal,Telangana,No,
562123,Bangalore,Karnataka,No,South1
767066,Titilagarh,Odisha,ODA,East2
857225,Benipatti,Bihar,ODA,East2
515159,Kadiri,Andhra Pradesh,ODA,South2
601101,Gummudipoondi,Tamil Nadu,ODA,South2
600029,Chennai,Tamil Nadu,No,South2
700108,Kolkata,West Bengal,No,East1
811314,Jhajha,Bihar,ODA,East2
142045,Bagha purana,Punjab,No,North2
823000,Gaya,Bihar,ODA,East2
110064,Delhi,Delhi,No,North1
231218,Anpara,Uttar Pradesh,ODA,North2
606902,Chetpet,Tamil Nadu,ODA,South2
753027,Cuttack,Odisha,ODA,East2
686667,Thodupuzha,Kerala,ODA,Kerala
824209,Gaya,Bihar,No,East2
847235,Jhanjharpur,Bihar,No,East2
400071,Mumbai,Maharashtra,No,Mah1
700125,Kolkata,West Bengal,No,East1
181206,Jammu,Jammu and Kashmir,No,North3
562161,Channapatna,Karnataka,ODA,
683583,Muvattupuzha,Kerala,ODA,Kerala
721139,Panskura,West Bengal,ODA,
560086,Bangalore,Karnataka,No,South1
181143,Jammu,Jammu and Kashmir,ODA,North3
247129,Behat,Uttar Pradesh,ODA,North2
182142,Chenani,Jammu and Kashmir,No,
247120,Saharanpur,Uttar Pradesh,No,North2
613303,Thanjavur,Tamil Nadu,No,South2
678686,Nenmara,Kerala,ODA,Kerala
387340,Kapadvanj,Gujarat,ODA,Guj2
152112,Malout,Punjab,No,North2
271503,Colonejganj,Uttar Pradesh,ODA,North2
413001,Solapur,Maharashtra,ODA,Mah2
413111,Mhaswad,Maharashtra,ODA,Mah2
736160,Cooch Behar,West Bengal,ODA,
506332,Narsampet,Telangana,ODA,
505498,Huzurabad,Telangana,No,
613301,Peravurani,Tamil Nadu,No,South2
678687,Nenmara,Kerala,ODA,Kerala
388150,Tarapur,Gujarat,No,Guj2
678703,Nenmara,Kerala,ODA,Kerala
506004,Warangal,Telangana,No,
415509,Mhaswad,Maharashtra,ODA,Mah2
516349,Pulivendula,Andhra Pradesh,ODA,South2
387610,Kapadvanj,Gujarat,ODA,Guj2
625533,Cumbum,Tamil Nadu,ODA,South2
678543,Nenmara,Kerala,ODA,Kerala
736156,Cooch Behar,West Bengal,No,
741157,Plassey,West Bengal,ODA,
382810,Vijapur,Gujarat,No,Guj2
411032,Pune,Maharashtra,No,Mah1
403527,Goa,Goa,No,Goa
140126,Anandpur Sahib,Punjab,ODA,North2
781135,Boko,Assam,ODA,NE
465106,Shajapur,Madhya Pradesh,ODA,Central2
803212,Bakhtiarpur,Bihar,No,East2
281403,Chhata,Uttar Pradesh,ODA,North2
516401,Pulivendula,Andhra Pradesh,ODA,South2
140116,Anandpur Sahib,Punjab,ODA,North2
132039,Assandh,Haryana,No,North2
411014,Pune,Maharashtra,No,Mah1
688544,Alappuzha,Kerala,ODA,Kerala
271301,Gonda,Uttar Pradesh,ODA,North2
413403,Barshi,Maharashtra,ODA,Mah2
505476,Huzurabad,Andhra Pradesh,No,South2
721121,Midnapore,West Bengal,ODA,
176040,Bhota,Himachal Pradesh,No,
506005,Warangal,Telangana,No,
506164,Warangal,Telangana,No,
625518,Cumbum,Tamil Nadu,ODA,South2
688533,Alappuzha,Kerala,ODA,Kerala
851205,Khagaria,Bihar,ODA,East2
518422,Atmakur,Andhra Pradesh,ODA,South2
851204,Khagaria,Bihar,ODA,East2
127043,Siwani,Haryana,No,North2
506143,Ghanpur,Telangana,ODA,
524230,Udayagiri,Andhra Pradesh,ODA,South2
181134,Jakh,Jammu and Kashmir,No,
614301,Thanjavur,Tamil Nadu,ODA,South2
244304,Sambhal,Uttar Pradesh,ODA,North2
431204,Jalna,Maharashtra,ODA,Mah2
560107,Bangalore,Karnataka,No,South1
613406,Thanjavur,Tamil Nadu,No,South2
781125,Chhaygaon,Assam,No,NE
271202,Gonda,Uttar Pradesh,ODA,North2
613108,Thanjavur,Tamil Nadu,ODA,South2
242405,Khutar,Uttar Pradesh,No,North2
140125,Anandpur Sahib,Punjab,ODA,North2
152114,Malout,Punjab,No,North2
334001,Bikaner,Rajasthan,No,North2
613302,Mayiladuthurai,Tamil Nadu,ODA,South2
271006,Gonda,Uttar Pradesh,ODA,North2
415540,Mhaswad,Maharashtra,No,Mah2
847305,Benipatti,Bihar,ODA,East2
741155,Plassey,West Bengal,ODA,
387635,Kapadvanj,Gujarat,ODA,Guj2
736202,Barobisha,West Bengal,ODA,
247122,Saharanpur,Uttar Pradesh,No,North2
281203,Chhata,Uttar Pradesh,No,North2
688532,Alappuzha,Kerala,ODA,Kerala
152101,Giddarbaha,Punjab,ODA,North2
625540,Cumbum,Tamil Nadu,ODA,South2
506301,Ghanpur,Telangana,ODA,
506142,Warangal,Telangana,No,
781134,Chhaygaon,Assam,ODA,NE
688528,Alappuzha,Kerala,ODA,Kerala
562130,Bangalore,Karnataka,No,South1
506314,Rayaparthi,Telangana,ODA,
638107,Erode,Tamil Nadu,No,South2
413582,Barshi,Maharashtra,ODA,Mah2
613005,Thanjavur,Tamil Nadu,No,South2
625526,Cumbum,Tamil Nadu,ODA,South2
506316,Ghanpur,Telangana,ODA,
638104,Erode,Tamil Nadu,No,South2
736179,Cooch Behar,West Bengal,ODA,
613205,Thanjavur,Tamil Nadu,No,South2
271123,Gonda,Uttar Pradesh,ODA,North2
515511,Kadiri,Andhra Pradesh,ODA,South2
413006,Solapur,Maharashtra,ODA,Mah2
503321,Banswada,Telangana,ODA,
626515,Cumbum,Tamil Nadu,ODA,South2
222143,Mungra Badshahpur,Uttar Pradesh,No,North2
271603,Itia Thok,Uttar Pradesh,ODA,North2
334022,Bikaner,Rajasthan,No,North2
506349,Narsampet,Telangana,ODA,
271401,Gonda,Uttar Pradesh,ODA,North2
387305,Kapadvanj,Gujarat,ODA,Guj2
334006,Bikaner,Rajasthan,No,North2
411230,Pune,Maharashtra,ODA,Mah1
613307,Thanjavur,Tamil Nadu,ODA,South2
413004,Solapur,Maharashtra,ODA,Mah2
465001,Shajapur,Madhya Pradesh,No,Central2
516390,Pulivendula,Andhra Pradesh,No,South2
182141,Chenani,Jammu and Kashmir,ODA,
209827,Unnao,Uttar Pradesh,ODA,North2
271845,Bhinga,Uttar Pradesh,ODA,North2
411022,Pune,Maharashtra,No,Mah1
506391,Warangal,Andhra Pradesh,No,South2
613202,Thirukkattupalli,Tamil Nadu,No,South2
522408,Narasaraopet,Andhra Pradesh,No,South2
140124,Anandpur Sahib,Punjab,ODA,North2
281405,Chhata,Uttar Pradesh,No,North2
743332,Fatepur,West Bengal,ODA,
503301,Banswada,Telangana,ODA,
522549,Narasaraopet,Andhra Pradesh,ODA,South2
560012,Bangalore,Karnataka,No,South1
281502,Mathura,Uttar Pradesh,No,North2
506331,Warangal,Telangana,No,
506003,Warangal,Telangana,No,
560003,Bangalore,Karnataka,No,South1
736208,Cooch Behar,West Bengal,ODA,
638006,Erode,Tamil Nadu,No,South2
688554,Alappuzha,Kerala,ODA,Kerala
688558,Alappuzha,Kerala,ODA,Kerala
382315,Ahmedabad,Gujarat,No,Guj1
413107,Mhaswad,Maharashtra,ODA,Mah2
281401,Chhata,Uttar Pradesh,No,North2
736207,Barobisha,West Bengal,ODA,
413412,Vairag,Maharashtra,ODA,Mah2
688582,Alappuzha,Kerala,No,Kerala
759015,Dhenkanal,Odisha,No,East2
786146,Tinsukia,Assam,No,NE
140133,Anandpur Sahib,Punjab,ODA,North2
244003,Sambhal,Uttar Pradesh,ODA,North2
638004,Erode,Tamil Nadu,No,South2
688529,Alappuzha,Kerala,ODA,Kerala
271835,Bhinga,Uttar Pradesh,ODA,North2
560044,Bangalore,Karnataka,No,South1
431200,Jalna,Maharashtra,ODA,Mah2
688536,Alappuzha,Kerala,ODA,Kerala
786126,Tinsukia,Assam,No,NE
334404,Bikaner,Rajasthan,No,North2
403524,Goa,Goa,No,Goa
522601,Narasaraopet,Andhra Pradesh,No,South2
571421,Malavalli,Karnataka,No,
638003,Erode,Tamil Nadu,No,South2
